price,price,price
mean,min,max
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,8.0,12.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,9.0,11.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.0,10.0,10.0
10.2,5.0,24.0
10.2,10.0,11.0
10.333333333333334,10.0,11.0
10.333333333333334,10.0,11.0
10.4,10.0,12.0
10.5,10.0,11.0
10.5,10.0,11.0
10.5,10.0,11.0
10.5,10.0,11.0
10.5,10.0,11.0
10.5,10.0,11.0
10.5,10.0,11.0
10.5,10.0,11.0
10.5,9.0,12.0
10.5,10.0,11.0
10.5,10.0,12.0
10.5,9.0,12.0
10.5,10.0,11.0
10.5,10.0,11.0
10.5,10.0,11.0
10.5,10.0,11.0
10.5,8.0,13.0
10.5,10.0,12.0
10.5,9.0,12.0
10.666666666666666,9.0,13.0
10.666666666666666,10.0,11.0
10.666666666666666,10.0,11.0
10.666666666666666,10.0,12.0
10.666666666666666,10.0,12.0
10.75,7.0,12.0
10.75,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,13.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,9.0,13.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,12.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,13.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,6.0,13.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,10.0,13.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,9.0,13.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,8.0,14.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,11.0,11.0
11.0,7.0,13.0
11.125,8.0,15.0
11.25,10.0,14.0
11.25,10.0,12.0
11.25,11.0,12.0
11.25,9.0,12.0
11.25,10.0,12.0
11.333333333333334,10.0,14.0
11.333333333333334,8.0,13.0
11.333333333333334,10.0,12.0
11.333333333333334,10.0,12.0
11.333333333333334,10.0,12.0
11.333333333333334,10.0,12.0
11.333333333333334,11.0,12.0
11.333333333333334,11.0,12.0
11.333333333333334,11.0,12.0
11.333333333333334,8.0,13.0
11.5,11.0,12.0
11.5,11.0,12.0
11.5,9.0,15.0
11.5,10.0,13.0
11.5,10.0,13.0
11.5,11.0,12.0
11.5,4.0,19.0
11.5,10.0,13.0
11.5,11.0,12.0
11.5,11.0,12.0
11.5,11.0,12.0
11.5,11.0,12.0
11.5,11.0,12.0
11.5,10.0,13.0
11.5,11.0,12.0
11.5,10.0,13.0
11.5,11.0,12.0
11.5,10.0,13.0
11.5,11.0,12.0
11.5,11.0,12.0
11.5,11.0,12.0
11.5,10.0,13.0
11.5,9.0,14.0
11.5,8.0,15.0
11.5,9.0,14.0
11.5,11.0,12.0
11.5,11.0,12.0
11.6,4.0,17.0
11.666666666666666,10.0,15.0
11.666666666666666,10.0,15.0
11.666666666666666,11.0,12.0
11.666666666666666,11.0,12.0
11.666666666666666,10.0,15.0
11.666666666666666,11.0,13.0
11.666666666666666,11.0,12.0
11.75,5.0,19.0
11.8,11.0,13.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,11.0,13.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,11.0,14.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,11.0,13.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,10.0,13.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,11.0,13.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,10.0,18.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,10.0,14.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,10.0,14.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,11.0,13.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,10.0,14.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,9.0,15.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,11.0,13.0
12.0,12.0,12.0
12.0,11.0,14.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
12.0,12.0,12.0
